Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-196783,"Coenzyme A biosynthesis",7,21,0.001471515661130965,0.9713061410447665,0.9713061410447665,6,7,5.155778154231421E-4,9606,Homo sapiens,"80025;22823;8034;80347;53354;79646;79717;27309;7916","","R-HSA-199203;R-HSA-196754;R-HSA-196753;R-HSA-199216;R-HSA-196773;R-HSA-196857"
R-HSA-1296065,"Inwardly rectifying K+ channels",15,38,0.0026627426249036506,0.9716437987447758,0.9716437987447758,7,7,5.155778154231421E-4,9606,Homo sapiens,"10060;9568;3772;3761;2791;84959;440;55970;54331;2787;432;29103;435;2960;3762;3763;439;3764;3787;2959;2957","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012;R-HSA-1296024;R-HSA-1369017;R-HSA-1296046;R-HSA-1296045"
R-HSA-180585,"Vif-mediated degradation of APOBEC3G",24,56,0.003924041763015906,0.9719666400197473,0.9719666400197473,3,4,2.9461589452750976E-4,9606,Homo sapiens,"9861;6233;5685;5717;5719;5699;5710;5711;9978;10213;5714;7979;5716;5694;5695;5696;9491;3428;5707;5708;5709;5720;5700;5701;5702","","R-HSA-180603;R-HSA-180555;R-HSA-180540"
R-HSA-451326,"Activation of kainate receptors upon glutamate binding",13,34,0.0023824539275453718,0.9725599649224561,0.9725599649224561,6,6,4.419238417912646E-4,9606,Homo sapiens,"29108;2791;2735;2900;55970;54331;2733;1742;2787;29985;3344;801;1739","","R-HSA-500708;R-HSA-451283;R-HSA-451310;R-HSA-451311;R-HSA-500717;R-HSA-451309"
R-HSA-9022699,"MECP2 regulates neuronal receptors and channels",12,32,0.0022423095788662323,0.9732444464083273,0.9732444464083273,26,26,0.0019150033144288135,9606,Homo sapiens,"7222;5770;4233;3066;3065;2976;488;445;2289;5775;6515;4204;2903","","R-HSA-9022728;R-HSA-9022734;R-HSA-9017921;R-HSA-9021954;R-HSA-9020504;R-HSA-9006490;R-HSA-9022365;R-HSA-9022175;R-HSA-9022359;R-HSA-9006507;R-HSA-9005994;R-HSA-9022186;R-HSA-9020513;R-HSA-9017954;R-HSA-9005988;R-HSA-9006585;R-HSA-9021946;R-HSA-9023549;R-HSA-8986940;R-HSA-9021948;R-HSA-9006588;R-HSA-9021951;R-HSA-8986943;R-HSA-9023345;R-HSA-9023346;R-HSA-9023538"
R-HSA-8934593,"Regulation of RUNX1 Expression and Activity",12,32,0.0022423095788662323,0.9732444464083273,0.9732444464083273,19,19,0.0013994254990056714,9606,Homo sapiens,"5371;5781;4343;23112;27327;1021;57690;595;861;27133;54756;27161;192670;6714;1978","","R-HSA-8938440;R-HSA-8935785;R-HSA-8938507;R-HSA-8937134;R-HSA-8937728;R-HSA-8936068;R-HSA-8938853;R-HSA-8865320;R-HSA-8937767;R-HSA-8938887;R-HSA-8935864;R-HSA-8939129;R-HSA-8935930;R-HSA-8936058;R-HSA-8937744;R-HSA-8937682;R-HSA-8938867;R-HSA-8935766;R-HSA-8938487"
R-HSA-427975,"Proton/oligopeptide cotransporters",2,9,6.306495690561278E-4,0.9733235033039361,0.9733235033039361,2,2,1.4730794726375488E-4,9606,Homo sapiens,"92935;987;121260","","R-HSA-428007;R-HSA-427998"
R-HSA-480985,"Synthesis of dolichyl-phosphate-glucose",2,9,6.306495690561278E-4,0.9733235033039361,0.9733235033039361,2,3,2.209619208956323E-4,9606,Homo sapiens,"29880;256281","","R-HSA-446214;R-HSA-6810464"
R-HSA-8964011,"HDL clearance",2,9,6.306495690561278E-4,0.9733235033039361,0.9733235033039361,3,5,3.682698681593872E-4,9606,Homo sapiens,"3069;949","","R-HSA-349637;R-HSA-349638;R-HSA-8858252"
R-HSA-6806664,"Metabolism of vitamin K",2,9,6.306495690561278E-4,0.9733235033039361,0.9733235033039361,2,4,2.9461589452750976E-4,9606,Homo sapiens,"29914;154807","","R-HSA-6806647;R-HSA-6806674"
R-HSA-391906,"Leukotriene receptors",2,9,6.306495690561278E-4,0.9733235033039361,0.9733235033039361,2,5,3.682698681593872E-4,9606,Homo sapiens,"57504;267;1241","","R-HSA-391941;R-HSA-391943"
R-HSA-433137,"Sodium-coupled sulphate, di- and tri-carboxylate transporters",2,9,6.306495690561278E-4,0.9733235033039361,0.9733235033039361,2,5,3.682698681593872E-4,9606,Homo sapiens,"23070;27034;978","","R-HSA-433104;R-HSA-433131"
R-HSA-70263,"Gluconeogenesis",29,66,0.004624763506411604,0.9736358730484101,0.9736358730484101,21,26,0.0019150033144288135,9606,Homo sapiens,"2091;7167;5223;4190;25821;4191;2821;29985;3313;2026;3312;2542;8604;57604;2805;219855;5230;92579;2023;1054;58189;5091;1052;1051;54020;29035;57634;1468;2555;2597;226;10165;5106;3703","","R-HSA-70241;R-HSA-70592;R-HSA-3262512;R-HSA-70501;R-HSA-372449;R-HSA-372448;R-HSA-71495;R-HSA-71783;R-HSA-70475;R-HSA-372843;R-HSA-70479;R-HSA-198508;R-HSA-70481;R-HSA-198513;R-HSA-3257122;R-HSA-70482;R-HSA-71445;R-HSA-70613;R-HSA-372819;R-HSA-70486;R-HSA-70494"
R-HSA-8948700,"Competing endogenous RNAs (ceRNAs) regulate PTEN translation",6,19,0.0013313713124518253,0.9739564093247067,0.9739564093247067,11,11,8.101937099506518E-4,9606,Homo sapiens,"4343;23112;27327;27161;192670;57690","","R-HSA-8948536;R-HSA-8948602;R-HSA-8948651;R-HSA-8948524;R-HSA-8948621;R-HSA-8948623;R-HSA-8948641;R-HSA-8948594;R-HSA-8948612;R-HSA-8948582;R-HSA-8948583"
R-HSA-2142712,"Synthesis of 12-eicosatetraenoic acid derivatives",6,19,0.0013313713124518253,0.9739564093247067,0.9739564093247067,6,6,4.419238417912646E-4,9606,Homo sapiens,"1388;1387;1386;239;2729;25841;25843;1390;2879","","R-HSA-2161959;R-HSA-8942208;R-HSA-2161964;R-HSA-2161948;R-HSA-2161950;R-HSA-2161999"
R-HSA-73942,"DNA Damage Reversal",6,19,0.0013313713124518253,0.9739564093247067,0.9739564093247067,9,16,0.001178463578110039,9606,Homo sapiens,"25836;79068;29105;221120;51008;10973","","R-HSA-5657637;R-HSA-73892;R-HSA-5657651;R-HSA-5657617;R-HSA-112123;R-HSA-8857692;R-HSA-112125;R-HSA-5657642;R-HSA-112124"
R-HSA-418592,"ADP signalling through P2Y purinoceptor 1",11,30,0.0021021652301870925,0.9741105790355483,0.9741105790355483,7,7,5.155778154231421E-4,9606,Homo sapiens,"5321;2791;58189;2767;55970;54331;2776;2787;323;1499;5028;6714;2914","","R-HSA-418662;R-HSA-417908;R-HSA-418581;R-HSA-418579;R-HSA-418576;R-HSA-428961;R-HSA-428941"
R-HSA-420029,"Tight junction interactions",11,30,0.0021021652301870925,0.9741105790355483,0.9741105790355483,3,3,2.209619208956323E-4,9606,Homo sapiens,"9069;5010;10207;5584;56288;64398;84612;1364;84552;137075;9076;1490","","R-HSA-420661;R-HSA-420019;R-HSA-419981"
R-HSA-5250941,"Negative epigenetic regulation of rRNA expression",41,89,0.006236423516221708,0.9742466982067857,0.9742466982067857,10,12,8.838476835825292E-4,9606,Homo sapiens,"8970;5440;5441;8334;3066;3021;3065;3020;2071;83607;51082;83734;2965;55766;3017;83696;3015;2068;3014;5434;8349;5437;1979;2967;8365;9013;94239;8345;8467;64425;23411;23378;64426;221830;1789;79685;6839;79101;1786;3927;11176;30834;8932;8339;84172","","R-HSA-427366;R-HSA-427527;R-HSA-5096488;R-HSA-427409;R-HSA-5211239;R-HSA-427514;R-HSA-5227490;R-HSA-433672;R-HSA-427528;R-HSA-427337"
R-HSA-4687000,"Defective MPDU1 causes CDG-1f",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,4,4,2.9461589452750976E-4,9606,Homo sapiens,"9526;3164","","R-HSA-9036025;R-HSA-4686998;R-HSA-9036021;R-HSA-9036020"
R-HSA-2206285,"MPS VI - Maroteaux-Lamy syndrome",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,2,2,1.4730794726375488E-4,9606,Homo sapiens,"29108","","R-HSA-9036065;R-HSA-2282889"
R-HSA-5578996,"Defective CYP27A1 causes CTX",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,2,2,1.4730794726375488E-4,9606,Homo sapiens,"1593","","R-HSA-9035960;R-HSA-5602170"
R-HSA-5679090,"Defective ABCG8 causes GBD4 and sitosterolemia",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,1,1,7.365397363187744E-5,9606,Homo sapiens,"794","","R-HSA-5679101"
R-HSA-2978092,"Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,1,1,7.365397363187744E-5,9606,Homo sapiens,"3417","","R-HSA-880053"
R-HSA-5679096,"Defective ABCG5 causes sitosterolemia",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,1,1,7.365397363187744E-5,9606,Homo sapiens,"794","","R-HSA-5679145"
R-HSA-5579024,"Defective MAT1A causes MATD",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,1,1,7.365397363187744E-5,9606,Homo sapiens,"29103","","R-HSA-5603087"
R-HSA-5619113,"Defective SLC3A1 causes cystinuria (CSNU)",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,1,1,7.365397363187744E-5,9606,Homo sapiens,"900","","R-HSA-5655702"
R-HSA-5619060,"Defective CP causes aceruloplasminemia (ACERULOP)",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,1,1,7.365397363187744E-5,9606,Homo sapiens,"30061","","R-HSA-5621402"
R-HSA-5660883,"Defective SLC7A9 causes cystinuria (CSNU)",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,1,1,7.365397363187744E-5,9606,Homo sapiens,"900","","R-HSA-5660890"
R-HSA-428559,"Proton-coupled neutral amino acid transporters",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,1,2,1.4730794726375488E-4,9606,Homo sapiens,"1161;206358","","R-HSA-375417"
R-HSA-1300645,"Acrosome Reaction and Sperm:Oocyte Membrane Binding",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,1,3,2.209619208956323E-4,9606,Homo sapiens,"2318;928","","R-HSA-1297275"
R-HSA-9729555,"Sensory perception of sour taste",1,6,4.2043304603741857E-4,0.9743487346003094,0.9743487346003094,1,3,2.209619208956323E-4,9606,Homo sapiens,"29103","","R-HSA-9729870"
R-HSA-168325,"Viral Messenger RNA Synthesis",32,72,0.005045196552449022,0.974827568987886,0.974827568987886,3,6,4.419238417912646E-4,9606,Homo sapiens,"9883;348995;6396;5440;5441;129401;91653;9688;81929;57122;84936;4927;23165;54978;5434;5436;5437;55706;23636;3191;9631;7175;5431;100101267;5433;23431;8086;23511;53371;8021;79023;90987;79902;10762;5903","","R-HSA-192627;R-HSA-168326;R-HSA-192925"
R-HSA-422356,"Regulation of insulin secretion",50,106,0.007427650479994394,0.974862447944794,0.974862447944794,32,34,0.002504235103483833,9606,Homo sapiens,"22913;23529;29108;2791;84959;2668;112;2787;29105;875;5577;5578;11069;3710;10411;93589;23214;55970;3728;2036;249;2035;6513;29071;529;2914;25;2771;2770;1282;2767;54331;1478;773;1477;775;2246;6844;8826;5573;5575;58189;1292;9495;2182;4082;2181;3704;3705;23071;2778;3949;2776;784;3028;2058;546;3344;745;5566;5567;549;6812;6616;948;2934","","R-HSA-400071;R-HSA-434382;R-HSA-381644;R-HSA-400015;R-HSA-499981;R-HSA-265166;R-HSA-434381;R-HSA-381704;R-HSA-381707;R-HSA-381706;R-HSA-400023;R-HSA-169683;R-HSA-169680;R-HSA-381713;R-HSA-416530;R-HSA-265682;R-HSA-400092;R-HSA-381727;R-HSA-400027;R-HSA-381668;R-HSA-381607;R-HSA-400037;R-HSA-400097;R-HSA-400046;R-HSA-381612;R-HSA-265645;R-HSA-399978;R-HSA-381608;R-HSA-422320;R-HSA-399998;R-HSA-400063;R-HSA-399995"
R-HSA-975578,"Reactions specific to the complex N-glycan synthesis pathway",10,28,0.001962020881507953,0.9751853645039296,0.9751853645039296,7,7,5.155778154231421E-4,9606,Homo sapiens,"29105;4122;4124;54626;27348;27338;58189;2517;4208;2181","","R-HSA-5693925;R-HSA-6786034;R-HSA-6786048;R-HSA-975814;R-HSA-5693807;R-HSA-975829;R-HSA-1028788"
R-HSA-912694,"Regulation of IFNA signaling",10,28,0.001962020881507953,0.9751853645039296,0.9751853645039296,5,5,3.682698681593872E-4,9606,Homo sapiens,"1723;8651;3716;2976;5770;5781;6773;6772;2047;11274;23276;9021","","R-HSA-997311;R-HSA-912685;R-HSA-997309;R-HSA-912680;R-HSA-997314"
R-HSA-6803205,"TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain",10,28,0.001962020881507953,0.9751853645039296,0.9751853645039296,18,19,0.0013994254990056714,9606,Homo sapiens,"64065;27297;332;9540;7157;5875;10397;23400;23368;2957","","R-HSA-6799462;R-HSA-6797766;R-HSA-6800836;R-HSA-6797763;R-HSA-6801089;R-HSA-6801101;R-HSA-6799466;R-HSA-6799722;R-HSA-6801109;R-HSA-6799441;R-HSA-6800816;R-HSA-5633314;R-HSA-6791327;R-HSA-6801087;R-HSA-5633295;R-HSA-6800253;R-HSA-6791323;R-HSA-6800250"
R-HSA-9679506,"SARS-CoV Infections",111,217,0.015205661831686637,0.9752426800476902,0.9752426800476902,120,256,0.018855417249760625,9606,Homo sapiens,"6233;2152;2030;2669;1734;57504;203068;476;27243;1452;128866;5931;9978;2825;6483;6482;9475;6487;481;2280;6480;483;29035;1107;1503;2;26284;26286;2157;27090;7329;1901;1108;7341;84061;5045;6773;8678;11282;5289;23028;6093;2171;1514;2049;2047;55741;2167;2288;81631;11320;54933;1759;54815;2209;1757;7991;91782;4124;23276;3276;25978;2339;56965;821;10362;2617;3703;3320;2625;2624;3716;1655;3717;2589;3554;2189;1650;54956;2908;833;2907;834;3676;4249;836;837;5978;9817;4780;30849;3176;160;56180;163;79685;29110;3326;2237;83666;5589;7405;3688;1945;7422;3066;27303;3065;3460;3615;3614;51185;27300;1312;7415;81792;10280;1175;23476;64426;1173;6184;10206;1723;2932;57459;5928;2931;55033;54620;54626;6733;54625;7428;1725;5925;1603","","R-HSA-9678737;R-HSA-9685655;R-HSA-9712274;R-HSA-9679775;R-HSA-9686174;R-HSA-9678749;R-HSA-9694364;R-HSA-9694337;R-HSA-9694341;R-HSA-9687435;R-HSA-9694344;R-HSA-9697423;R-HSA-9694605;R-HSA-9694641;R-HSA-9686711;R-HSA-9695415;R-HSA-9686710;R-HSA-9694390;R-HSA-9679029;R-HSA-9679028;R-HSA-9699007;R-HSA-9679780;R-HSA-9679787;R-HSA-9686699;R-HSA-9694633;R-HSA-9683624;R-HSA-9694632;R-HSA-9687724;R-HSA-9698988;R-HSA-9694419;R-HSA-9683664;R-HSA-9681616;R-HSA-9696980;R-HSA-9698265;R-HSA-9683679;R-HSA-9679839;R-HSA-9694656;R-HSA-9683648;R-HSA-9682631;R-HSA-9694406;R-HSA-9679045;R-HSA-9683653;R-HSA-9694661;R-HSA-9679044;R-HSA-9679819;R-HSA-9686731;R-HSA-9694665;R-HSA-9679816;R-HSA-9683663;R-HSA-9694454;R-HSA-9697018;R-HSA-9729279;R-HSA-9683455;R-HSA-9694718;R-HSA-9678561;R-HSA-9694689;R-HSA-9683687;R-HSA-9694438;R-HSA-9729260;R-HSA-9694447;R-HSA-9694445;R-HSA-9681169;R-HSA-9684241;R-HSA-9694737;R-HSA-9685531;R-HSA-9680408;R-HSA-9682712;R-HSA-9694495;R-HSA-9729307;R-HSA-9694492;R-HSA-9694467;R-HSA-9694721;R-HSA-9683719;R-HSA-9678854;R-HSA-9686790;R-HSA-9729283;R-HSA-9694476;R-HSA-9678128;R-HSA-9683760;R-HSA-9729330;R-HSA-9683764;R-HSA-9680443;R-HSA-9683769;R-HSA-9694521;R-HSA-9694265;R-HSA-9694520;R-HSA-9683772;R-HSA-9694780;R-HSA-9694499;R-HSA-9729318;R-HSA-9696807;R-HSA-9685542;R-HSA-9683755;R-HSA-9694506;R-HSA-9686061;R-HSA-9687121;R-HSA-9678935;R-HSA-9694549;R-HSA-9683546;R-HSA-9694553;R-HSA-9690461;R-HSA-9694529;R-HSA-9694528;R-HSA-9685830;R-HSA-9687109;R-HSA-9694277;R-HSA-9694793;R-HSA-9694792;R-HSA-9694287;R-HSA-9678925;R-HSA-9694541;R-HSA-9647987;R-HSA-9694579;R-HSA-9694576;R-HSA-9679477;R-HSA-9694581;R-HSA-9694580;R-HSA-9679740;R-HSA-9681763;R-HSA-9684068"
R-HSA-190241,"FGFR2 ligand binding and activation",9,26,0.0018218765328288137,0.9764990712231546,0.9764990712231546,5,5,3.682698681593872E-4,9606,Homo sapiens,"2247;2246;1809;28976;23035;2252;2250","","R-HSA-190258;R-HSA-5656070;R-HSA-190260;R-HSA-190408;R-HSA-190413"
R-HSA-392170,"ADP signalling through P2Y purinoceptor 12",9,26,0.0018218765328288137,0.9764990712231546,0.9764990712231546,4,4,2.9461589452750976E-4,9606,Homo sapiens,"55970;54331;2787;2773;2771;2770;328;2791;58189","","R-HSA-417829;R-HSA-392195;R-HSA-392187;R-HSA-392202"
R-HSA-3322077,"Glycogen synthesis",9,26,0.0018218765328288137,0.9764990712231546,0.9764990712231546,21,24,0.0017676953671650585,9606,Homo sapiens,"283209;55276;2997;2632;6233;2992;5236;7360;5507","","R-HSA-3322003;R-HSA-70272;R-HSA-3322001;R-HSA-3781018;R-HSA-3781021;R-HSA-3781023;R-HSA-3322005;R-HSA-3781009;R-HSA-3781011;R-HSA-3322041;R-HSA-70286;R-HSA-3781001;R-HSA-3322016;R-HSA-3781024;R-HSA-3780995;R-HSA-3322057;R-HSA-3322025;R-HSA-3780994;R-HSA-9638127;R-HSA-3780997;R-HSA-9638125"
R-HSA-264642,"Acetylcholine Neurotransmitter Release Cycle",9,26,0.0018218765328288137,0.9764990712231546,0.9764990712231546,3,6,4.419238417912646E-4,9606,Homo sapiens,"8497;22999;91694;93589;23214;3728;3949;5864;6812;10497;6844;6616;6857","","R-HSA-264615;R-HSA-372529;R-HSA-372505"
R-HSA-8878166,"Transcriptional regulation by RUNX2",72,147,0.010300609627916754,0.9765591867683439,0.9765591867683439,81,84,0.006186933785077705,9606,Homo sapiens,"9861;3280;50628;8454;6233;8493;2030;2192;1019;595;2101;2908;4488;6502;5699;10013;9978;10213;3678;5594;5595;9358;2286;7291;57154;55294;5707;5708;5709;1026;7525;5700;208;5701;5702;6714;25925;133522;25;6772;5685;10273;5717;891;650;5719;59269;1277;23462;5710;5711;2925;10432;5714;7979;3977;5716;4086;5694;5695;6662;6500;5696;4322;1495;9491;23354;3033;23314;581;3428;2932;860;861;983;10000;5720;2618;2617;2736;5925","","R-HSA-9008137;R-HSA-8937864;R-HSA-8985227;R-HSA-8985485;R-HSA-8937869;R-HSA-9008015;R-HSA-9007759;R-HSA-8938382;R-HSA-8940032;R-HSA-9009282;R-HSA-8938371;R-HSA-9008389;R-HSA-8939801;R-HSA-8939929;R-HSA-8985627;R-HSA-9009309;R-HSA-9009308;R-HSA-9008412;R-HSA-8865425;R-HSA-8939667;R-HSA-8939670;R-HSA-8939688;R-HSA-9009451;R-HSA-8985644;R-HSA-9009452;R-HSA-8939938;R-HSA-8984994;R-HSA-9008036;R-HSA-9009208;R-HSA-8939833;R-HSA-8939706;R-HSA-8985275;R-HSA-8939963;R-HSA-9009085;R-HSA-8878257;R-HSA-9008177;R-HSA-9008433;R-HSA-8878013;R-HSA-2064932;R-HSA-8878266;R-HSA-8939829;R-HSA-8986294;R-HSA-9008822;R-HSA-8878023;R-HSA-9008456;R-HSA-9007816;R-HSA-8939852;R-HSA-9008076;R-HSA-9016526;R-HSA-9008832;R-HSA-8877902;R-HSA-9008839;R-HSA-9007686;R-HSA-9008326;R-HSA-9008345;R-HSA-9008475;R-HSA-9007707;R-HSA-8937820;R-HSA-9008476;R-HSA-9008479;R-HSA-8939870;R-HSA-9008478;R-HSA-8877918;R-HSA-9009362;R-HSA-9008215;R-HSA-9008877;R-HSA-8877922;R-HSA-9008110;R-HSA-9008480;R-HSA-8940001;R-HSA-8940007;R-HSA-9009401;R-HSA-9009403;R-HSA-8877941;R-HSA-8939900;R-HSA-9007999;R-HSA-8985343;R-HSA-8937844;R-HSA-8938356;R-HSA-9007860;R-HSA-8985460"
R-HSA-5250968,"Toxicity of botulinum toxin type A (botA)",3,12,8.408660920748371E-4,0.9768749885096325,0.9768749885096325,5,5,3.682698681593872E-4,9606,Homo sapiens,"2634;3728;29105;9900;23214;6616","","R-HSA-194818;R-HSA-5228943;R-HSA-5244424;R-HSA-5244428;R-HSA-5244415"
R-HSA-204626,"Hypusine synthesis from eIF5A-lysine",3,12,8.408660920748371E-4,0.9768749885096325,0.9768749885096325,3,3,2.209619208956323E-4,9606,Homo sapiens,"1984;56648;1725","","R-HSA-204647;R-HSA-204662;R-HSA-204617"
R-HSA-916853,"Degradation of GABA",3,12,8.408660920748371E-4,0.9768749885096325,0.9768749885096325,2,3,2.209619208956323E-4,9606,Homo sapiens,"25816;29985;18;7915","","R-HSA-888548;R-HSA-916855"
R-HSA-5619084,"ABC transporter disorders",46,99,0.006937145259617406,0.976879969985002,0.976879969985002,20,22,0.0016203874199013037,9606,Homo sapiens,"9861;6233;27248;84959;10613;794;84961;29103;5699;10213;51009;10060;6400;91445;6048;19;5707;5708;5709;5700;5701;5702;5826;21;11160;5685;22897;5717;771;10956;5719;773;55788;7415;5710;5711;5714;7979;5716;5694;5695;5696;9491;780;3428;784;2332;5720;3787","","R-HSA-8866854;R-HSA-5679031;R-HSA-5678418;R-HSA-5678992;R-HSA-5682111;R-HSA-5683325;R-HSA-5678749;R-HSA-5679101;R-HSA-8866858;R-HSA-5683355;R-HSA-8866857;R-HSA-5679000;R-HSA-5683672;R-HSA-8866856;R-HSA-5678822;R-HSA-5690340;R-HSA-5684043;R-HSA-5683209;R-HSA-5683113;R-HSA-5679145"
R-HSA-196843,"Vitamin B2 (riboflavin) metabolism",5,17,0.0011912269637726859,0.9771780230253517,0.9771780230253517,5,5,3.682698681593872E-4,9606,Homo sapiens,"54852;5167;55312;80308;2022;79581;54","","R-HSA-196929;R-HSA-196950;R-HSA-196964;R-HSA-196955;R-HSA-3165230"
R-HSA-190322,"FGFR4 ligand binding and activation",5,17,0.0011912269637726859,0.9771780230253517,0.9771780230253517,4,4,2.9461589452750976E-4,9606,Homo sapiens,"27042;2247;2246;28976;28988","","R-HSA-1307955;R-HSA-190326;R-HSA-1307963;R-HSA-190265"
R-HSA-1234174,"Cellular response to hypoxia",39,86,0.006026206993202999,0.977788568366687,0.977788568366687,20,20,0.0014730794726375489,9606,Homo sapiens,"8453;9861;7321;7422;7323;6233;5685;8994;2034;2033;5717;55662;5719;84962;5699;5710;5711;9978;10213;57505;5714;7979;5716;3091;5694;5695;5696;112398;25994;9491;3428;2735;5707;5708;5709;3148;1387;5720;7428;5700;5701;5702","","R-HSA-1234163;R-HSA-1234161;R-HSA-1234166;R-HSA-1234167;R-HSA-1234164;R-HSA-1234165;R-HSA-1235035;R-HSA-1234171;R-HSA-1234169;R-HSA-1235070;R-HSA-1234175;R-HSA-1234172;R-HSA-1235037;R-HSA-1234173;R-HSA-8932184;R-HSA-1234179;R-HSA-1234177;R-HSA-1234183;R-HSA-1234181;R-HSA-1234159"
R-HSA-157118,"Signaling by NOTCH",134,259,0.018148693153948566,0.9780209714618047,0.9780209714618047,147,154,0.011342711939309125,9606,Homo sapiens,"22998;9861;11060;6233;5663;28976;2033;85409;3516;595;6907;4609;2542;23286;92737;10013;9978;10014;3091;6487;8788;94239;4343;6400;2683;83737;55294;5707;5708;5709;488;489;2157;26960;55851;4851;83464;5700;4853;5701;408;5702;409;1869;113878;5045;6772;5685;2175;3021;3020;54492;4192;5717;4904;892;5719;3017;3015;23385;3014;142678;5710;5711;5714;7979;79718;5716;5694;4088;5695;5696;9491;25850;1490;57534;2735;3428;3425;5720;2619;2618;2617;50626;2736;8970;3280;50628;8850;8454;5584;8334;9787;27327;55766;29105;51564;2861;5699;10213;27161;192670;9794;59;5870;10460;7534;8345;7091;7090;1272;840;54567;841;55534;1387;1662;8339;3725;5087;23509;3980;22938;7027;28514;3066;3065;83607;83734;1950;83696;10959;23220;23462;8349;51107;1956;2648;26508;8365;9612;9734;7157;6500;9611;23112;182;57690;861;102;7029;56928;10046;2937;2935","","R-HSA-1912349;R-HSA-1606682;R-HSA-9021325;R-HSA-9604247;R-HSA-2976551;R-HSA-4396371;R-HSA-4396379;R-HSA-2197562;R-HSA-2197564;R-HSA-4396382;R-HSA-9013652;R-HSA-2976563;R-HSA-9021334;R-HSA-1912382;R-HSA-9018538;R-HSA-9021357;R-HSA-1912379;R-HSA-2974731;R-HSA-9016751;R-HSA-1912378;R-HSA-9018542;R-HSA-1912372;R-HSA-1912374;R-HSA-1912369;R-HSA-2172172;R-HSA-1912368;R-HSA-1912364;R-HSA-2220816;R-HSA-1912367;R-HSA-1912366;R-HSA-9013693;R-HSA-1912363;R-HSA-1912362;R-HSA-1912357;R-HSA-1912359;R-HSA-9604264;R-HSA-2974737;R-HSA-1912353;R-HSA-1912352;R-HSA-1912355;R-HSA-1912413;R-HSA-1912412;R-HSA-1912415;R-HSA-1912409;R-HSA-9018573;R-HSA-9018572;R-HSA-9013711;R-HSA-9604308;R-HSA-1912410;R-HSA-1912406;R-HSA-9017797;R-HSA-1912401;R-HSA-9604831;R-HSA-9604829;R-HSA-9017817;R-HSA-1912396;R-HSA-1912398;R-HSA-9604294;R-HSA-1912393;R-HSA-9604550;R-HSA-1912394;R-HSA-9021406;R-HSA-1912388;R-HSA-1912391;R-HSA-9604553;R-HSA-1912385;R-HSA-1912386;R-HSA-9017835;R-HSA-2168136;R-HSA-9021412;R-HSA-9604834;R-HSA-2197588;R-HSA-9017855;R-HSA-4396347;R-HSA-9013488;R-HSA-1912416;R-HSA-9021451;R-HSA-1980061;R-HSA-9021450;R-HSA-1980056;R-HSA-9604629;R-HSA-1980051;R-HSA-1980048;R-HSA-1980047;R-HSA-1980044;R-HSA-9016861;R-HSA-1980042;R-HSA-2127285;R-HSA-1980041;R-HSA-4395227;R-HSA-1980039;R-HSA-4395231;R-HSA-9021480;R-HSA-9667638;R-HSA-4395236;R-HSA-9604664;R-HSA-157353;R-HSA-9013284;R-HSA-157100;R-HSA-9021478;R-HSA-9604642;R-HSA-1980078;R-HSA-9604387;R-HSA-1980074;R-HSA-9605414;R-HSA-9013567;R-HSA-1606561;R-HSA-2168987;R-HSA-1980067;R-HSA-1980065;R-HSA-157629;R-HSA-9017398;R-HSA-157632;R-HSA-1980125;R-HSA-9013069;R-HSA-1980122;R-HSA-1980123;R-HSA-1980118;R-HSA-9013568;R-HSA-157640;R-HSA-2976742;R-HSA-9604446;R-HSA-9604703;R-HSA-1980112;R-HSA-373706;R-HSA-9604675;R-HSA-1980109;R-HSA-1852623;R-HSA-9021520;R-HSA-9021523;R-HSA-9667657;R-HSA-157145;R-HSA-9016916;R-HSA-2976716;R-HSA-157926;R-HSA-9604471;R-HSA-157933;R-HSA-9604451;R-HSA-9014141;R-HSA-1980138;R-HSA-9013631;R-HSA-9013361;R-HSA-9014129;R-HSA-2976726;R-HSA-1980130;R-HSA-9604719;R-HSA-1980128"
